EVENT_NAME,PATHOGEN,REFERENCE,DATE_LOW,DATE_HIGH,DATE_REPORT,DATE_TYPE,SPATIAL_RESOLUTION,AL0_CODE,AL0_NAME,AL1_CODE,AL1_NAME,AL2_NAME,AL3_NAME,LOCALITY_NAME,LOCATION_TYPE,CONFIRM_STATUS,OUTCOME,CUMULATIVE_FLAG,VALUE
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),HK CHP Severe Respiratory Disease associated with a Novel Infectious Agent,2020-01-22,2020-01-22,2020-01-23,Authority notification,AL0,CN,China,,,,,,Clinical care sought,TOTAL,CASE,FALSE,15
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),HK CHP Severe Respiratory Disease associated with a Novel Infectious Agent,2020-01-22,2020-01-22,2020-01-23,Authority notification,AL0,CN,China,,,,,,Clinical care sought,TOTAL,CASE,TRUE,571
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),HK CHP Severe Respiratory Disease associated with a Novel Infectious Agent,2020-01-22,2020-01-22,2020-01-23,Authority notification,AL0,CN,China,,,,,,Clinical care sought,TOTAL,DEATH,TRUE,17
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),HK CHP Severe Respiratory Disease associated with a Novel Infectious Agent,2020-01-22,2020-01-22,2020-01-22,Authority notification,AL0,MO,"Macao SAR, China",,,,,,Clinical care sought,CONFIRMED,CASE,FALSE,1
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),HK CHP Severe Respiratory Disease associated with a Novel Infectious Agent,2020-01-22,2020-01-22,2020-01-22,Authority notification,AL0,MO,"Macao SAR, China",,,,,,Clinical care sought,CONFIRMED,CASE,TRUE,1
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),HK CHP Severe Respiratory Disease associated with a Novel Infectious Agent,2020-01-22,2020-01-22,2020-01-22,Authority notification,AL0,MO,"Macao SAR, China",,,,,,Clinical care sought,TOTAL,CASE,FALSE,1
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),HK CHP Severe Respiratory Disease associated with a Novel Infectious Agent,2020-01-22,2020-01-22,2020-01-22,Authority notification,AL0,MO,"Macao SAR, China",,,,,,Clinical care sought,TOTAL,CASE,TRUE,1
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),HK CHP Severe Respiratory Disease associated with a Novel Infectious Agent,2020-01-22,2020-01-22,2020-01-22,Authority notification,AL0,TW,"Taiwan, China",,,,,,Clinical care sought,CONFIRMED,CASE,FALSE,1
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),HK CHP Severe Respiratory Disease associated with a Novel Infectious Agent,2020-01-22,2020-01-22,2020-01-22,Authority notification,AL0,TW,"Taiwan, China",,,,,,Clinical care sought,CONFIRMED,CASE,TRUE,1
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),HK CHP Severe Respiratory Disease associated with a Novel Infectious Agent,2020-01-22,2020-01-22,2020-01-22,Authority notification,AL0,TW,"Taiwan, China",,,,,,Clinical care sought,TOTAL,CASE,FALSE,1
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),HK CHP Severe Respiratory Disease associated with a Novel Infectious Agent,2020-01-22,2020-01-22,2020-01-22,Authority notification,AL0,TW,"Taiwan, China",,,,,,Clinical care sought,TOTAL,CASE,TRUE,1
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),HK CHP Severe Respiratory Disease associated with a Novel Infectious Agent,2020-01-22,2020-01-22,2020-01-22,Authority notification,AL0,US,United States,,,,,,Clinical care sought,CONFIRMED,CASE,FALSE,1
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),HK CHP Severe Respiratory Disease associated with a Novel Infectious Agent,2020-01-22,2020-01-22,2020-01-22,Authority notification,AL0,US,United States,,,,,,Clinical care sought,CONFIRMED,CASE,TRUE,1
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),HK CHP Severe Respiratory Disease associated with a Novel Infectious Agent,2020-01-22,2020-01-22,2020-01-22,Authority notification,AL0,US,United States,,,,,,Clinical care sought,TOTAL,CASE,FALSE,1
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),HK CHP Severe Respiratory Disease associated with a Novel Infectious Agent,2020-01-22,2020-01-22,2020-01-22,Authority notification,AL0,US,United States,,,,,,Clinical care sought,TOTAL,CASE,TRUE,1
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),HK CHP Severe Respiratory Disease associated with a Novel Infectious Agent,2020-01-22,2020-01-22,2020-01-22,Authority notification,AL1,CN,China,CN-BJ,Beijing,,,,Clinical care sought,CONFIRMED,CASE,TRUE,10
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),HK CHP Severe Respiratory Disease associated with a Novel Infectious Agent,2020-01-22,2020-01-22,2020-01-22,Authority notification,AL1,CN,China,CN-BJ,Beijing,,,,Clinical care sought,TOTAL,CASE,TRUE,10
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),HK CHP Severe Respiratory Disease associated with a Novel Infectious Agent,2020-01-22,2020-01-22,2020-01-22,Authority notification,AL1,CN,China,CN-CQ,Chongqing,,,,Clinical care sought,CONFIRMED,CASE,FALSE,5
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),HK CHP Severe Respiratory Disease associated with a Novel Infectious Agent,2020-01-22,2020-01-22,2020-01-22,Authority notification,AL1,CN,China,CN-CQ,Chongqing,,,,Clinical care sought,CONFIRMED,CASE,TRUE,5
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),HK CHP Severe Respiratory Disease associated with a Novel Infectious Agent,2020-01-22,2020-01-22,2020-01-22,Authority notification,AL1,CN,China,CN-CQ,Chongqing,,,,Clinical care sought,TOTAL,CASE,FALSE,5
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),HK CHP Severe Respiratory Disease associated with a Novel Infectious Agent,2020-01-22,2020-01-22,2020-01-22,Authority notification,AL1,CN,China,CN-CQ,Chongqing,,,,Clinical care sought,TOTAL,CASE,TRUE,5
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),HK CHP Severe Respiratory Disease associated with a Novel Infectious Agent,2020-01-22,2020-01-22,2020-01-22,Authority notification,AL1,CN,China,CN-GD,Guangdong,,,,Clinical care sought,CONFIRMED,CASE,TRUE,26
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),HK CHP Severe Respiratory Disease associated with a Novel Infectious Agent,2020-01-22,2020-01-22,2020-01-22,Authority notification,AL1,CN,China,CN-GD,Guangdong,,,,Clinical care sought,TOTAL,CASE,TRUE,26
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),HK CHP Severe Respiratory Disease associated with a Novel Infectious Agent,2020-01-22,2020-01-22,2020-01-22,Authority notification,AL1,CN,China,CN-HA,Henan,,,,Clinical care sought,CONFIRMED,CASE,FALSE,1
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),HK CHP Severe Respiratory Disease associated with a Novel Infectious Agent,2020-01-22,2020-01-22,2020-01-22,Authority notification,AL1,CN,China,CN-HA,Henan,,,,Clinical care sought,CONFIRMED,CASE,TRUE,1
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),HK CHP Severe Respiratory Disease associated with a Novel Infectious Agent,2020-01-22,2020-01-22,2020-01-22,Authority notification,AL1,CN,China,CN-HA,Henan,,,,Clinical care sought,TOTAL,CASE,FALSE,1
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),HK CHP Severe Respiratory Disease associated with a Novel Infectious Agent,2020-01-22,2020-01-22,2020-01-22,Authority notification,AL1,CN,China,CN-HA,Henan,,,,Clinical care sought,TOTAL,CASE,TRUE,1
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),HK CHP Severe Respiratory Disease associated with a Novel Infectious Agent,2020-01-22,2020-01-22,2020-01-23,Authority notification,AL1,CN,China,CN-HB,Hubei,,,,Clinical care sought,CONFIRMED,CASE,TRUE,444
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),HK CHP Severe Respiratory Disease associated with a Novel Infectious Agent,2020-01-22,2020-01-22,2020-01-23,Authority notification,AL1,CN,China,CN-HB,Hubei,,,,Clinical care sought,CONFIRMED,DEATH,TRUE,6
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),HK CHP Severe Respiratory Disease associated with a Novel Infectious Agent,2020-01-22,2020-01-22,2020-01-23,Authority notification,AL1,CN,China,CN-HB,Hubei,,,,Clinical care sought,TOTAL,CASE,TRUE,444
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),HK CHP Severe Respiratory Disease associated with a Novel Infectious Agent,2020-01-22,2020-01-22,2020-01-23,Authority notification,AL1,CN,China,CN-HB,Hubei,,,,Clinical care sought,TOTAL,DEATH,TRUE,6
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),HK CHP Severe Respiratory Disease associated with a Novel Infectious Agent,2020-01-22,2020-01-22,2020-01-22,Authority notification,AL1,CN,China,CN-HN,Hunan,,,,Clinical care sought,CONFIRMED,CASE,FALSE,1
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),HK CHP Severe Respiratory Disease associated with a Novel Infectious Agent,2020-01-22,2020-01-22,2020-01-22,Authority notification,AL1,CN,China,CN-HN,Hunan,,,,Clinical care sought,CONFIRMED,CASE,TRUE,1
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),HK CHP Severe Respiratory Disease associated with a Novel Infectious Agent,2020-01-22,2020-01-22,2020-01-22,Authority notification,AL1,CN,China,CN-HN,Hunan,,,,Clinical care sought,TOTAL,CASE,FALSE,1
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),HK CHP Severe Respiratory Disease associated with a Novel Infectious Agent,2020-01-22,2020-01-22,2020-01-22,Authority notification,AL1,CN,China,CN-HN,Hunan,,,,Clinical care sought,TOTAL,CASE,TRUE,1
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),HK CHP Severe Respiratory Disease associated with a Novel Infectious Agent,2020-01-22,2020-01-22,2020-01-22,Authority notification,AL1,CN,China,CN-JX,Jiangxi,,,,Clinical care sought,CONFIRMED,CASE,FALSE,2
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),HK CHP Severe Respiratory Disease associated with a Novel Infectious Agent,2020-01-22,2020-01-22,2020-01-22,Authority notification,AL1,CN,China,CN-JX,Jiangxi,,,,Clinical care sought,CONFIRMED,CASE,TRUE,2
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),HK CHP Severe Respiratory Disease associated with a Novel Infectious Agent,2020-01-22,2020-01-22,2020-01-22,Authority notification,AL1,CN,China,CN-JX,Jiangxi,,,,Clinical care sought,TOTAL,CASE,FALSE,2
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),HK CHP Severe Respiratory Disease associated with a Novel Infectious Agent,2020-01-22,2020-01-22,2020-01-22,Authority notification,AL1,CN,China,CN-JX,Jiangxi,,,,Clinical care sought,TOTAL,CASE,TRUE,2
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),HK CHP Severe Respiratory Disease associated with a Novel Infectious Agent,2020-01-22,2020-01-22,2020-01-22,Authority notification,AL1,CN,China,CN-SC,Sichuan,,,,Clinical care sought,CONFIRMED,CASE,FALSE,2
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),HK CHP Severe Respiratory Disease associated with a Novel Infectious Agent,2020-01-22,2020-01-22,2020-01-22,Authority notification,AL1,CN,China,CN-SC,Sichuan,,,,Clinical care sought,CONFIRMED,CASE,TRUE,2
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),HK CHP Severe Respiratory Disease associated with a Novel Infectious Agent,2020-01-22,2020-01-22,2020-01-22,Authority notification,AL1,CN,China,CN-SC,Sichuan,,,,Clinical care sought,TOTAL,CASE,FALSE,2
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),HK CHP Severe Respiratory Disease associated with a Novel Infectious Agent,2020-01-22,2020-01-22,2020-01-22,Authority notification,AL1,CN,China,CN-SC,Sichuan,,,,Clinical care sought,TOTAL,CASE,TRUE,2
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),HK CHP Severe Respiratory Disease associated with a Novel Infectious Agent,2020-01-22,2020-01-22,2020-01-22,Authority notification,AL1,CN,China,CN-SD,Shandong,,,,Clinical care sought,CONFIRMED,CASE,FALSE,1
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),HK CHP Severe Respiratory Disease associated with a Novel Infectious Agent,2020-01-22,2020-01-22,2020-01-22,Authority notification,AL1,CN,China,CN-SD,Shandong,,,,Clinical care sought,CONFIRMED,CASE,TRUE,1
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),HK CHP Severe Respiratory Disease associated with a Novel Infectious Agent,2020-01-22,2020-01-22,2020-01-22,Authority notification,AL1,CN,China,CN-SD,Shandong,,,,Clinical care sought,TOTAL,CASE,FALSE,1
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),HK CHP Severe Respiratory Disease associated with a Novel Infectious Agent,2020-01-22,2020-01-22,2020-01-22,Authority notification,AL1,CN,China,CN-SD,Shandong,,,,Clinical care sought,TOTAL,CASE,TRUE,1
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),HK CHP Severe Respiratory Disease associated with a Novel Infectious Agent,2020-01-22,2020-01-22,2020-01-22,Authority notification,AL1,CN,China,CN-SH,Shanghai,,,,Clinical care sought,CONFIRMED,CASE,TRUE,9
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),HK CHP Severe Respiratory Disease associated with a Novel Infectious Agent,2020-01-22,2020-01-22,2020-01-22,Authority notification,AL1,CN,China,CN-SH,Shanghai,,,,Clinical care sought,TOTAL,CASE,TRUE,9
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),HK CHP Severe Respiratory Disease associated with a Novel Infectious Agent,2020-01-22,2020-01-22,2020-01-22,Authority notification,AL1,CN,China,CN-TJ,Tianjin,,,,Clinical care sought,CONFIRMED,CASE,FALSE,2
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),HK CHP Severe Respiratory Disease associated with a Novel Infectious Agent,2020-01-22,2020-01-22,2020-01-22,Authority notification,AL1,CN,China,CN-TJ,Tianjin,,,,Clinical care sought,CONFIRMED,CASE,TRUE,2
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),HK CHP Severe Respiratory Disease associated with a Novel Infectious Agent,2020-01-22,2020-01-22,2020-01-22,Authority notification,AL1,CN,China,CN-TJ,Tianjin,,,,Clinical care sought,TOTAL,CASE,FALSE,2
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),HK CHP Severe Respiratory Disease associated with a Novel Infectious Agent,2020-01-22,2020-01-22,2020-01-22,Authority notification,AL1,CN,China,CN-TJ,Tianjin,,,,Clinical care sought,TOTAL,CASE,TRUE,2
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),HK CHP Severe Respiratory Disease associated with a Novel Infectious Agent,2020-01-22,2020-01-22,2020-01-22,Authority notification,AL1,CN,China,CN-YN,Yunnan,,,,Clinical care sought,CONFIRMED,CASE,FALSE,1
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),HK CHP Severe Respiratory Disease associated with a Novel Infectious Agent,2020-01-22,2020-01-22,2020-01-22,Authority notification,AL1,CN,China,CN-YN,Yunnan,,,,Clinical care sought,CONFIRMED,CASE,TRUE,1
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),HK CHP Severe Respiratory Disease associated with a Novel Infectious Agent,2020-01-22,2020-01-22,2020-01-22,Authority notification,AL1,CN,China,CN-YN,Yunnan,,,,Clinical care sought,TOTAL,CASE,FALSE,1
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),HK CHP Severe Respiratory Disease associated with a Novel Infectious Agent,2020-01-22,2020-01-22,2020-01-22,Authority notification,AL1,CN,China,CN-YN,Yunnan,,,,Clinical care sought,TOTAL,CASE,TRUE,1
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),HK CHP Severe Respiratory Disease associated with a Novel Infectious Agent,2020-01-22,2020-01-22,2020-01-22,Authority notification,AL1,CN,China,CN-ZJ,Zhejiang,,,,Clinical care sought,CONFIRMED,CASE,TRUE,5
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),HK CHP Severe Respiratory Disease associated with a Novel Infectious Agent,2020-01-22,2020-01-22,2020-01-22,Authority notification,AL1,CN,China,CN-ZJ,Zhejiang,,,,Clinical care sought,TOTAL,CASE,TRUE,5
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),HK CHP Severe Respiratory Disease associated with a Novel Infectious Agent,2020-01-22,2020-01-22,2020-01-23,Report,locality,CN,China,CN-BJ,Beijing,,,Beijing,Clinical care sought,CONFIRMED,CASE,TRUE,5
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),HK CHP Severe Respiratory Disease associated with a Novel Infectious Agent,2020-01-22,2020-01-22,2020-01-23,Report,locality,CN,China,CN-BJ,Beijing,,,Beijing,Clinical care sought,TOTAL,CASE,TRUE,5
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),HK CHP Severe Respiratory Disease associated with a Novel Infectious Agent,2020-01-22,2020-01-22,2020-01-23,Report,locality,CN,China,CN-HB,Hubei,,,Wuhan,Clinical care sought,CONFIRMED,CASE,TRUE,258
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),HK CHP Severe Respiratory Disease associated with a Novel Infectious Agent,2020-01-22,2020-01-22,2020-01-23,Report,locality,CN,China,CN-HB,Hubei,,,Wuhan,Clinical care sought,CONFIRMED,DEATH,TRUE,6
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),HK CHP Severe Respiratory Disease associated with a Novel Infectious Agent,2020-01-22,2020-01-22,2020-01-23,Report,locality,CN,China,CN-HB,Hubei,,,Wuhan,Clinical care sought,TOTAL,CASE,TRUE,258
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),HK CHP Severe Respiratory Disease associated with a Novel Infectious Agent,2020-01-22,2020-01-22,2020-01-23,Report,locality,CN,China,CN-HB,Hubei,,,Wuhan,Clinical care sought,TOTAL,DEATH,TRUE,6
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),HK CHP Severe Respiratory Disease associated with a Novel Infectious Agent,2020-01-23,2020-01-23,2020-01-24,Authority notification,AL0,CN,China,,,,,,Clinical care sought,CONFIRMED,CASE,FALSE,67
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),HK CHP Severe Respiratory Disease associated with a Novel Infectious Agent,2020-01-23,2020-01-23,2020-01-24,Authority notification,AL0,CN,China,,,,,,Clinical care sought,CONFIRMED,CASE,TRUE,830
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),HK CHP Severe Respiratory Disease associated with a Novel Infectious Agent,2020-01-23,2020-01-23,2020-01-24,Authority notification,AL0,CN,China,,,,,,Clinical care sought,CONFIRMED,DEATH,TRUE,25
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),HK CHP Severe Respiratory Disease associated with a Novel Infectious Agent,2020-01-23,2020-01-23,2020-01-24,Authority notification,AL0,CN,China,,,,,,Clinical care sought,TOTAL,CASE,FALSE,67
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),HK CHP Severe Respiratory Disease associated with a Novel Infectious Agent,2020-01-23,2020-01-23,2020-01-24,Authority notification,AL0,CN,China,,,,,,Clinical care sought,TOTAL,CASE,TRUE,830
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),HK CHP Severe Respiratory Disease associated with a Novel Infectious Agent,2020-01-23,2020-01-23,2020-01-24,Authority notification,AL0,CN,China,,,,,,Clinical care sought,TOTAL,DEATH,TRUE,25
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),HK CHP Severe Respiratory Disease associated with a Novel Infectious Agent,2020-01-23,2020-01-23,2020-01-23,Authority notification,AL0,HK,"Hong Kong SAR, China",,,,,,Clinical care sought,CONFIRMED,CASE,FALSE,2
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),HK CHP Severe Respiratory Disease associated with a Novel Infectious Agent,2020-01-23,2020-01-23,2020-01-23,Authority notification,AL0,HK,"Hong Kong SAR, China",,,,,,Clinical care sought,CONFIRMED,CASE,TRUE,2
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),HK CHP Severe Respiratory Disease associated with a Novel Infectious Agent,2020-01-23,2020-01-23,2020-01-23,Authority notification,AL0,HK,"Hong Kong SAR, China",,,,,,Clinical care sought,TOTAL,CASE,FALSE,2
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),HK CHP Severe Respiratory Disease associated with a Novel Infectious Agent,2020-01-23,2020-01-23,2020-01-23,Authority notification,AL0,HK,"Hong Kong SAR, China",,,,,,Clinical care sought,TOTAL,CASE,TRUE,2
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),HK CHP Severe Respiratory Disease associated with a Novel Infectious Agent,2020-01-23,2020-01-23,2020-01-23,Authority notification,AL0,MO,"Macao SAR, China",,,,,,Clinical care sought,CONFIRMED,CASE,TRUE,2
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),HK CHP Severe Respiratory Disease associated with a Novel Infectious Agent,2020-01-23,2020-01-23,2020-01-23,Authority notification,AL0,MO,"Macao SAR, China",,,,,,Clinical care sought,TOTAL,CASE,TRUE,2
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),HK CHP Severe Respiratory Disease associated with a Novel Infectious Agent,2020-01-23,2020-01-23,2020-01-23,Authority notification,AL0,TH,Thailand,,,,,,Clinical care sought,CONFIRMED,CASE,TRUE,4
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),HK CHP Severe Respiratory Disease associated with a Novel Infectious Agent,2020-01-23,2020-01-23,2020-01-23,Authority notification,AL0,TH,Thailand,,,,,,Clinical care sought,TOTAL,CASE,TRUE,4
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),HK CHP Severe Respiratory Disease associated with a Novel Infectious Agent,2020-01-23,2020-01-25,2020-01-25,Authority notification,AL0,TW,"Taiwan, China",,,,,,Clinical care sought,CONFIRMED,CASE,TRUE,3
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),HK CHP Severe Respiratory Disease associated with a Novel Infectious Agent,2020-01-23,2020-01-25,2020-01-25,Authority notification,AL0,TW,"Taiwan, China",,,,,,Clinical care sought,TOTAL,CASE,TRUE,3
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),HK CHP Severe Respiratory Disease associated with a Novel Infectious Agent,2020-01-23,2020-01-25,2020-01-25,Authority notification,AL0,US,United States,,,,,,Clinical care sought,CONFIRMED,CASE,TRUE,2
nCoV_2019,2019 Novel Coronavirus (2019-nCoV),HK CHP Severe Respiratory Disease associated with a Novel Infectious Agent,2020-01-23,2020-01-25,2020-01-25,Authority notification,AL0,US,United States,,,,,,Clinical care sought,TOTAL,CASE,TRUE,2
